date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,Next_Day_AQI
2023-08-05,77.20833333333333,23.229166666666668,108.2625,7.195833333333333,4.241666666666666,151.20833333333334,55.083333333333336,28.329166666666666,81.75,0.0375,78.08333333333333
2023-08-06,78.08333333333333,23.483333333333334,100.28750000000001,5.845833333333334,3.3708333333333336,142.0,50.041666666666664,28.233333333333334,80.41666666666667,0.02916666666666667,76.08333333333333
2023-08-07,76.08333333333333,26.541666666666668,101.7625,5.804166666666667,3.0708333333333333,145.5,48.791666666666664,28.041666666666668,80.20833333333333,0.07083333333333335,76.04166666666667
2023-08-08,76.04166666666667,21.920833333333334,66.89166666666667,6.270833333333333,3.3666666666666667,139.16666666666666,48.125,27.995833333333334,81.66666666666667,0.09166666666666667,70.20833333333333
2023-08-09,70.20833333333333,20.058333333333334,58.833333333333336,6.504166666666666,3.5666666666666664,145.45833333333334,46.583333333333336,27.97083333333333,81.625,0.03333333333333333,64.83333333333333
2023-08-10,64.83333333333333,18.724999999999998,54.11666666666667,7.166666666666667,3.670833333333333,146.33333333333334,46.083333333333336,27.829166666666666,82.45833333333333,0.06666666666666667,66.04166666666667
2023-08-11,66.04166666666667,19.462500000000002,55.42083333333333,7.208333333333333,3.6916666666666664,138.875,45.708333333333336,27.72083333333333,82.29166666666667,0.05416666666666667,64.875
2023-08-12,64.875,18.533333333333335,50.42083333333333,6.2250000000000005,3.3166666666666664,136.20833333333334,44.833333333333336,27.59583333333333,81.45833333333333,0.03333333333333333,64.33333333333333
2023-08-13,64.33333333333333,18.9375,56.237500000000004,6.191666666666666,3.275,135.375,46.583333333333336,27.625,80.79166666666667,0.025000000000000005,63.0
2023-08-14,63.0,17.6375,54.30416666666667,7.2875000000000005,3.8874999999999997,136.70833333333334,49.041666666666664,27.758333333333336,83.83333333333333,0.0,61.708333333333336
2023-08-15,61.708333333333336,16.229166666666668,58.35833333333333,8.125,4.758333333333334,136.375,46.291666666666664,27.579166666666666,84.58333333333333,0.020833333333333332,55.875
2023-08-16,55.875,13.899999999999999,49.74583333333334,7.295833333333333,4.358333333333333,151.875,44.833333333333336,27.520833333333332,81.04166666666667,0.0,53.708333333333336
2023-08-17,53.708333333333336,13.762500000000001,34.02916666666667,5.879166666666666,3.2125,140.58333333333334,39.791666666666664,27.295833333333334,76.70833333333333,0.008333333333333333,56.166666666666664
2023-08-18,56.166666666666664,16.258333333333333,43.9125,5.75,3.108333333333333,138.54166666666666,42.75,27.370833333333334,76.04166666666667,0.0,57.958333333333336
2023-08-19,57.958333333333336,15.691666666666668,59.07916666666667,6.354166666666667,3.5124999999999997,132.25,49.208333333333336,27.1875,78.83333333333333,0.004166666666666667,58.25
2023-08-20,58.25,15.329166666666666,63.86666666666667,7.316666666666666,4.0,125.91666666666667,47.0,27.316666666666666,78.95833333333333,0.0,56.041666666666664
2023-08-21,56.041666666666664,14.479166666666666,53.237500000000004,6.466666666666666,3.6833333333333336,127.79166666666667,44.708333333333336,27.420833333333334,79.66666666666667,0.0,55.0
2023-08-22,55.0,14.620833333333332,40.80833333333333,6.366666666666667,3.5083333333333333,128.08333333333334,41.708333333333336,27.191666666666666,80.5,0.025000000000000005,57.041666666666664
2023-08-23,57.041666666666664,15.866666666666667,40.0,7.016666666666667,3.3000000000000003,142.08333333333334,38.5,26.883333333333336,81.45833333333333,0.07916666666666668,58.208333333333336
2023-08-24,58.208333333333336,16.654166666666665,42.4625,7.633333333333333,3.525,145.5,39.958333333333336,26.875,84.54166666666667,0.08333333333333333,62.916666666666664
2023-08-25,62.916666666666664,17.983333333333334,48.26666666666667,8.358333333333333,3.954166666666667,133.29166666666666,43.291666666666664,26.816666666666666,84.08333333333333,0.08750000000000001,60.208333333333336
2023-08-26,60.208333333333336,16.383333333333333,46.262499999999996,7.816666666666666,4.041666666666667,127.54166666666667,40.875,26.741666666666664,85.29166666666667,0.09999999999999999,58.75
2023-08-27,58.75,15.591666666666667,39.979166666666664,7.929166666666667,4.0375000000000005,133.83333333333334,39.833333333333336,26.974999999999998,82.79166666666667,0.041666666666666664,60.0
2023-08-28,60.0,18.820833333333333,51.01666666666667,6.925,3.545833333333333,138.66666666666666,44.791666666666664,26.879166666666666,82.875,0.04583333333333334,64.125
2023-08-29,64.125,16.445833333333333,42.47083333333333,7.954166666666667,4.083333333333333,148.375,43.208333333333336,26.945833333333336,83.66666666666667,0.02916666666666667,58.5
2023-08-30,58.5,15.725,54.520833333333336,8.695833333333333,4.8875,148.70833333333334,46.916666666666664,27.004166666666666,82.41666666666667,0.020833333333333332,57.791666666666664
2023-08-31,57.791666666666664,16.925,72.08333333333333,8.9,5.170833333333333,140.45833333333334,45.625,27.0125,81.29166666666667,0.008333333333333333,62.333333333333336
2023-09-01,62.333333333333336,17.979166666666668,78.8875,11.120833333333332,5.879166666666666,163.33333333333334,45.916666666666664,26.7375,80.75,0.0,62.75
2023-09-02,62.75,18.425,77.6125,8.770833333333334,4.95,149.95833333333334,49.458333333333336,27.21666666666667,75.875,0.0,64.83333333333333
2023-09-03,64.83333333333333,19.412499999999998,61.895833333333336,7.491666666666667,4.220833333333333,147.70833333333334,46.791666666666664,27.40833333333333,75.95833333333333,0.0375,67.83333333333333
2023-09-04,67.83333333333333,21.733333333333334,62.98333333333333,7.845833333333334,3.9125,153.08333333333334,45.541666666666664,27.608333333333334,75.70833333333333,0.004166666666666667,69.75
2023-09-05,69.75,20.545833333333334,60.74583333333334,9.441666666666666,4.779166666666667,165.0,46.5,27.666666666666668,78.41666666666667,0.020833333333333332,72.41666666666667
2023-09-06,72.41666666666667,23.483333333333334,76.97916666666667,11.866666666666667,5.966666666666666,183.875,51.75,27.77916666666667,80.04166666666667,0.0,69.79166666666667
2023-09-07,69.79166666666667,20.191666666666666,66.2625,9.383333333333335,4.5874999999999995,153.95833333333334,50.5,28.266666666666666,80.33333333333333,0.0,69.5
2023-09-08,69.5,21.320833333333333,64.8625,8.200000000000001,4.083333333333333,157.41666666666666,50.125,28.129166666666666,80.875,0.0,64.625
2023-09-09,64.625,16.108333333333334,49.362500000000004,7.7250000000000005,3.9125,154.91666666666666,46.958333333333336,28.0625,79.29166666666667,0.0,55.375
2023-09-10,55.375,14.170833333333334,32.77916666666667,7.3374999999999995,3.766666666666667,152.16666666666666,48.416666666666664,27.96666666666667,80.25,0.0,57.041666666666664
2023-09-11,57.041666666666664,16.070833333333333,37.204166666666666,6.791666666666667,3.6125000000000003,130.08333333333334,49.833333333333336,28.037499999999998,77.75,0.0,59.708333333333336
2023-09-12,59.708333333333336,16.150000000000002,35.725,6.504166666666666,3.5583333333333336,119.16666666666667,50.75,28.0,75.70833333333333,0.0,57.125
2023-09-13,57.125,16.120833333333334,35.729166666666664,7.333333333333333,3.8833333333333333,134.79166666666666,48.75,27.879166666666666,78.25,0.016666666666666666,60.875
2023-09-14,60.875,17.6375,40.987500000000004,9.049999999999999,4.883333333333334,156.625,43.125,27.820833333333336,80.75,0.004166666666666667,63.583333333333336
2023-09-15,63.583333333333336,17.349999999999998,43.262499999999996,10.666666666666666,5.879166666666666,167.33333333333334,43.666666666666664,27.858333333333334,81.45833333333333,0.0,57.041666666666664
2023-09-16,57.041666666666664,16.104166666666668,37.7875,8.408333333333333,4.829166666666667,145.20833333333334,44.25,28.520833333333332,78.875,0.012500000000000002,64.58333333333333
2023-09-17,64.58333333333333,20.604166666666668,58.71666666666667,9.4,5.141666666666667,157.95833333333334,48.875,28.97083333333333,78.54166666666667,0.0,66.79166666666667
2023-09-18,66.79166666666667,19.645833333333332,74.40416666666667,11.254166666666668,5.375,184.75,51.291666666666664,29.308333333333334,79.91666666666667,0.0,66.58333333333333
